time [s],concentration of A [mol/m3],concentration of B [mol/m3],concentration of R [mol/m3],concentration of S [mol/m3],concentration of T [mol/m3],rate of reaction of A [mol/m3·s],rate of reaction of B [mol/m3·s],rate of reaction of R [mol/m3·s],rate of reaction of S [mol/m3·s],rate of reaction of T [mol/m3·s],reactor temperature [K],jacket temperature [K],reactor setpoint temperature,volume of reaction mixture [m3],viscosity of the reaction mixture [Pa·s],shaft power of the impeller [W],heat released by reaction [W],cumulative_heat_released [J],heat removed by cooling water [W],cumulative heat removed by cooling water [J],conversion [-],cooling water flowrate [m3/s],stage
18289.62006779,808.4186147746782,73.00554009771176,526.7268632821754,29.249201060545133,-1.946509156398965,-0.13822981308030802,-0.010656733940363641,0.06682713152345648,0.00802231856251345,0.0001619159521510736,589.0559753667519,486.60913755502514,593,2.1641908007789987,3.474684418726783,3764.3122217385294,22648.125841209105,118376853.6729679,16146.675757706895,9457242.462938892,6856.162368729662,1.979193865075392e-05,3
18350.0453537825,803.4059355879294,66.45519198642408,535.7987692320785,24.212145136902283,1.0816471145362172,-0.13596122378825282,-0.009098752282185615,0.06492973607730894,0.008000928163810862,0.0001642519324623957,589.2352746648351,480.2524014349732,593,2.1702333293782488,3.3096693104491064,3739.8934342371226,22357.953439095436,119754979.90098967,16070.151204154943,10418327.170092987,6813.656259766434,1.9883528620519715e-05,3
18410.470639775,796.9547238487653,62.543506650784785,540.5979937393482,19.582771149614963,-4.338145206943924,-0.13382859297946847,-0.00767083051876265,0.06315868113514903,0.007986116873086799,0.00016670375661267549,587.8674226667526,479.72235235416434,593,2.176275857977499,3.428406724982256,3757.5013555600503,22093.786335759392,121114732.50694643,16984.811447706586,11391682.66156368,6758.951799553885,2.121523195624797e-05,3
18470.8959257675,797.3850160146596,65.28147679941716,542.7962970412126,20.764534873710428,0.6624900892357883,-0.13183192065395125,-0.006372968650094743,0.061513966696980504,0.007977884690341143,0.0001692714246019152,588.5365199081436,475.3312001263416,593,2.182318386576749,3.4971126084462747,3767.6030667389673,21853.75188663601,122457737.05132632,15442.032080346195,12390360.44741875,6762.600556038817,1.947332100377048e-05,3
18531.32121176,783.0333470155293,61.13567453404597,553.3905799848196,30.182287545327345,13.940416792749849,-0.12997120681170674,-0.005205166676181427,0.05999559276279584,0.007976231615573835,0.00017195493643011212,591.200615090338,470.7071542726577,593,2.188360915175999,3.4802433785825833,3765.1284783213814,21635.92191578845,123785508.3342036,16957.838267150637,13370061.094427068,6640.902441407051,2.1591301237958796e-05,3
18591.7464977525,762.228735311905,60.95844066835653,552.1179907308521,23.99403910694293,-3.750699111922641,-0.1282464514527293,-0.004167424597023287,0.05860355933260445,0.007981157648784994,0.00017475429209726809,585.2547463810427,478.5913055572067,593,2.194403443775249,3.384983306998186,3751.0846203887963,21438.33349783398,125099446.32281962,15668.099627675923,14348946.810360776,6464.485188463823,2.014236666701545e-05,3
18652.171783745,767.1641591681569,64.21763448260866,549.0253694681326,28.51204551621306,5.472082970161836,-0.1265331913070054,-0.003136819985336329,0.057222157448955355,0.007984733616119014,0.00017760791403682657,590.7776090842403,471.0989476238539,593,2.200445972374499,3.389640345569342,3751.7740237640883,21260.703393267777,126400833.42396067,15033.646457129531,15334662.624394994,6506.336193963663,1.9514460400932463e-05,3
18712.5970697375,759.5752088647183,62.20877496010765,554.9732644303174,25.89836809023873,2.197449159932883,-0.12505178208389553,-0.002330556495292241,0.05605575975808903,0.008001304386195176,0.00018059200379706857,590.708382981152,471.64329065906605,593,2.206488500973749,3.552332995876207,3775.6784122122826,21099.13585325998,127690884.18183523,15879.146099043532,16262243.518216737,6441.984030879453,2.0812251968494138e-05,3
18773.02235573,748.7242109981272,60.476245753123195,554.2435056982404,26.365380885830206,0.6787462114015808,-0.12365480370544088,-0.001603079093426449,0.054965139714233856,0.008023591834508357,0.00018371537095945465,585.3956070465879,469.264614306651,593,2.212531029572999,3.4317849968043235,3757.9995035106667,20952.139516657044,128970686.88236912,16307.071328902955,17196200.683733527,6349.970622381983,2.158071788039985e-05,3
18833.4476417225,746.7506667511051,63.95607608369268,559.5185380910809,14.65721719628576,-5.4823730362477106,-0.12230380668952567,-0.0009164379928144315,0.05391441703547043,0.00804928582749796,0.00018696657156885916,591.8717855686685,468.05691132242515,593,2.218573558172249,3.4465178757548234,3760.170192164146,20818.8094788316,130241167.05265743,15690.738156579542,18168631.380283754,6333.235522511751,2.0966625541362286e-05,3
18893.872927715,738.8479766485353,46.255065034591354,563.9110308974201,30.26344998501387,-3.317697631081095,-0.12099879103614616,-0.00027063319345677647,0.05290359172179876,0.008078386365164163,0.00019034560562528584,585.4887076034374,463.25996160497067,593,2.224616086771499,3.4866726478767394,3766.0720325712778,20698.24699204263,131503177.82227269,15582.054804098803,19135369.77493066,6266.222934215565,2.1023322757404003e-05,3
18954.2982137075,724.3012868620561,50.208477549713194,572.622776527387,21.35130614743992,3.8683295620371143,-0.11973975674530234,0.0003343353046469864,0.05193266377321884,0.008110893447506906,0.00019385247312873183,588.6200701498504,463.0717043324767,593,2.2306586153707486,3.3886724088063023,3751.6307600133064,20589.561433509174,132757517.82768236,16775.94560419116,20080203.504147273,6142.871098184859,2.2853369845790627e-05,3
19014.7234997,719.8723279524636,58.19659669574109,570.4460267126952,34.270240858622444,5.86840887582682,-0.11852670381699607,0.0008984675014965045,0.051001633189730666,0.008146807074526072,0.00019748717407919815,591.9932810196266,461.8887871356963,593,2.2367011439699986,3.3780936174112197,3750.0641601422735,20491.872060667843,134004931.64374112,14828.17726241815,21057824.21855545,6105.314772916235,2.0395372684961102e-05,3
19075.1487856925,717.3432299871632,62.14147808943972,577.067736045323,22.54143505608851,-0.4642469028852947,-0.11735963225122925,0.001421763397091895,0.05011049997133801,0.008186127246221838,0.00020124970847668565,590.2137710406095,460.55437520137355,593,2.2427436725692487,3.474738377170996,3764.3201467058393,20404.309559772882,135246110.32767487,15555.864800841468,22012668.29993394,6083.868733844769,2.1602875074673423e-05,3
19135.574071685,702.6550517584225,60.586935667262765,575.0677270199008,29.3214634556112,-2.0210492062081364,-0.11623854204799812,0.0019042229914333938,0.049259264118033344,0.008228853962594084,0.00020514007632119159,588.8453635062601,457.5365245743152,593,2.2487862011684987,3.4770139171082977,3764.6543248956436,20326.01739444482,136481692.06288305,15543.906973412943,22930650.515574247,5959.317115637756,2.179429347484355e-05,3
19195.9993576775,703.2235671798649,56.92872993498011,577.6733065667387,32.447170599561375,-5.191457089904506,-0.11516343320730267,0.00234584628452053,0.04844792562982231,0.008274987223642812,0.00020915827761271873,588.6875238208443,457.5816015085279,593,2.2548287297677487,3.328300810827999,3742.669449143273,20256.152961139844,137712262.89027137,15675.57939180361,23870256.817454647,5964.1379664344695,2.219023445381027e-05,3
19256.42464367,697.6838487374081,55.37529890026099,580.0386303372225,32.78455888186534,-8.743175903344733,-0.11413430572914479,0.002746633276353774,0.04767648450670302,0.00832452702936814,0.00021330431235126526,587.2563932425782,454.14036366676305,593,2.2608712583669988,3.1209439503152,3711.4779063553547,20193.88855879925,138938357.51523766,14020.779290071701,24813480.01353323,5917.162712888789,2.003804435797713e-05,3
19316.8499296625,686.2441144842201,47.32853194556985,589.5604752543649,29.848838980145896,-2.6959972256682203,-0.11315115961352447,0.003106583966932773,0.04694494074867737,0.008377473379769948,0.0002175781805368339,587.6430614266549,454.1787251104138,593,2.266913786966249,3.5694248735005347,3778.170276563852,20138.41218016086,140160460.17886308,15297.323005212007,25710685.49667732,5820.156985500165,2.2071478122693326e-05,3
19377.275215655,681.9135812290665,75.06430658493561,590.7176974688317,35.58945875983316,-0.9617375378391724,-0.11221399486044173,0.0034256983562577625,0.04625329435574347,0.00843382627484824,0.00022197988216942098,587.4243493917551,449.1116475808961,593,2.272956315565499,3.5883889665612254,3780.9309633666953,20088.928132364217,141379005.58230668,13637.077174672027,26596462.854652263,5783.435282084744,1.9863540071840686e-05,3
19437.7005016475,671.6022623709571,64.73884059269051,594.886018538503,31.694615313806242,-15.384844960921935,-0.11130825395638044,0.0037174605944006894,0.04559008860197851,0.008491055196818226,0.000226471049780179,589.597535908384,450.26104286565914,593,2.278998844164749,3.720245718048776,3800.0101562199543,20044.87841743344,142594379.85385767,13880.976363384692,27470647.55759773,5695.998199716489,2.041076745002477e-05,3
19498.12578764,669.7419493176288,71.34062691704602,594.0414423873972,30.94330352466681,5.219123212929932,-0.11043004206628898,0.0039860987111460895,0.04495296300436502,0.008547546676039047,0.00023096568767438634,586.6505715886905,450.2019338656483,593,2.285041372763999,3.573801590770206,3778.8077985901896,20005.65514863765,143806928.22322726,14340.987616026965,28302040.685094733,5680.223268506144,2.1286614214410587e-05,3
19558.5510736325,662.381037045071,65.95942678242682,596.7192553323074,25.66207229418345,-4.531363666138109,-0.10960732682384895,0.00420673227901741,0.04435998937302735,0.00861149230860117,0.0002356381662550212,591.9451107883333,448.97124032200094,593,2.291083901363249,3.341476313781642,3744.6295397324457,19970.298021034774,145016960.6956683,13164.496200478226,29154700.807457723,5617.804803755153,1.972451427673009e-05,3
19618.976359625,657.9528321455742,54.42094225379394,600.7401539062589,24.568022047562692,2.0489535117292457,-0.10879680520934104,0.0044195357841227524,0.0437755980289018,0.008676761895953946,0.0002404356794664656,591.9589171622541,449.1459388473931,593,2.297126429962499,3.4306981892291075,3757.8392633044946,19938.57768548941,146224739.89721835,13565.726272463342,29985714.170444924,5580.254872279967,2.0516629556894712e-05,3
19679.4016456175,653.8279376267685,61.48517120786711,608.5531057544082,30.659084456550733,-1.9635410141998295,-0.10799847722276522,0.004624509226462,0.043199788971988395,0.008743355438097488,0.0002453582273087204,590.168921240191,441.6969208169936,593,2.3031689585617485,3.6119881233423357,3784.3604077208092,19910.268676461743,147430492.51132128,13758.962247176352,30793304.839230247,5545.2769274831635,2.100370510268906e-05,3
19739.82693161,647.022418358603,52.39113964027244,606.284484043785,36.440504164806015,-0.041152634954914946,-0.10721234286411586,0.004821652606035269,0.04263256220228712,0.008811272935031738,0.00025040580978178285,588.155636792495,441.38496272369343,593,2.3092114871609986,3.449781713678882,3760.6506866020527,19885.14937410768,148634431.48026732,13121.209766649172,31618855.89845785,5487.568039124877,2.0217050058108036e-05,3
19800.2522176025,635.3482477053416,62.63047462333165,596.5898453812132,35.04163150940796,-0.22260901471415306,-0.10643840213340239,0.005010965922842442,0.0420739177197961,0.00888051438675664,0.0002555784268856566,587.7014520991879,440.0880599636541,593,2.3152540157602486,3.4706123511477163,3763.7140418324843,19863.001964941755,149836756.23871568,13806.075781951002,32430976.939189352,5388.574357032745,2.1470111251879646e-05,3
19860.677503595,627.9304448244962,61.81154748633897,606.347052800355,32.44970391904128,1.6350699402359283,-0.10567665503061724,0.005192449176883638,0.0415238555245191,0.008951079793272249,0.0002608760786203362,590.5708560694187,434.5038342260239,593,2.3212965443594986,3.64175694958529,3788.677111704823,19843.612401180468,151037652.9448833,13792.77955324831,33244521.404327292,5325.673475932181,2.1648235007013344e-05,3
19921.1027895875,626.91407804583,60.12383359953701,606.8643868516326,38.571635005797084,3.7195846066726377,-0.10492710155576233,0.005366102368158855,0.04098237561645235,0.009022969154578685,0.000266298764985829,587.4146836566483,437.65517818132855,593,2.3273390729587486,3.3271051974544847,3742.4914577352756,19826.770358884733,152237294.7093167,12833.553940091448,34078355.76767482,5317.054971649122,2.0328760366965547e-05,3
19981.52807558,615.7278704938014,67.46267409578394,614.8509199149183,27.318346040060234,4.265243692319734,-0.10418974170883952,0.00553192549666786,0.040449477995597734,0.009096182470675713,0.00027184648598212944,590.0556831621648,437.182442302172,593,2.3333816015579987,3.4156920701583404,3755.6251311589426,19812.269195017103,153435841.82117113,12845.60121660042,34882807.675808184,5222.199079345308,2.053517183861829e-05,3
20041.9533615725,607.4309027230263,63.0458718827304,621.3950919720718,33.89106454811719,-8.618933511440252,-0.10346457548984882,0.005689918562411121,0.03992516266195525,0.00917071974156345,0.0002775192416092394,587.2285589036538,435.85405853782873,593,2.3394241301572487,3.4763844051418067,3764.561883551349,19799.905903529627,154633441.9719274,13138.301635961785,35658642.82300263,5151.843127370311,2.1195803416841606e-05,3
20102.378647565,600.6158141409513,74.21847757643995,622.8461999888524,37.56025440580357,-4.058402593621021,-0.10275160289878646,0.005840081565388052,0.039409429615524905,0.009246580967242013,0.00028331703186715887,589.5085768553811,434.4448452771187,593,2.3454666587564987,3.3919182837287485,3752.1111294207226,19789.48107059423,155830230.47648478,12760.322354967064,36443685.20353634,5094.053093922824,2.0774279459459542e-05,3
20162.8039335575,596.4699537288654,61.79041122614951,624.0968338686689,42.67200468646195,3.9910610493511367,-0.10205082393565432,0.005982414505599005,0.03890227885630481,0.009323766147711049,0.0002892398567558878,589.7227407356686,436.2457170167207,593,2.3515091873557488,3.41598117796957,3755.6678171250596,19780.798829089166,157026330.49157438,11482.448019837037,37226151.08426839,5058.897364250693,1.8864249796103962e-05,3
20223.22921955,587.9854565070497,65.65511716613517,623.9640814770258,32.59341517591696,0.5415673999942194,-0.10136223860045616,0.006116917383044097,0.03840371038429873,0.009402275282970912,0.00029528771627542627,587.7172131255594,432.4149540608752,593,2.357551715954999,3.496442106614996,3767.5047784672447,19773.66681245172,158221853.2314452,11875.636929688282,37958589.250842415,4986.95121530063,1.968746954767361e-05,3
20283.6545055425,588.5348256053136,61.73472407872512,623.2677707739825,32.975935019477106,2.2834741435749324,-0.10068584689318824,0.006243590197723094,0.03791372419950102,0.009482108373021601,0.00030146061042577235,585.3941180368487,431.0375732276919,593,2.363594244554249,3.565478681029705,3777.595267159524,19767.8961080067,159416898.1807805,11620.626087401499,38664298.732498504,4991.609710664459,1.9439175104713706e-05,3
20344.079791535,584.4310598173417,66.42239094283097,626.7819649691959,32.71278122075742,-4.79139328194297,-0.10002164881384866,0.006362432949635877,0.03743232030191922,0.009563265417862883,0.0003077585392069298,591.2351436069814,428.6062761478531,593,2.369636773153499,3.658497639184,3791.1001406324553,19763.301209878828,160611553.30481008,12976.051978674428,39374182.93877983,4956.810931559619,2.1902503728414437e-05,3
20404.5050775275,574.0716971106975,63.22774762464324,624.6170783425803,33.25509272443013,-1.4286780091351745,-0.09936964436244307,0.006473445638782683,0.03695949869154578,0.00964574641749499,0.00031418150261889493,588.7268963990025,428.5259362573882,593,2.375679301752749,3.7718274403331615,3807.42115845895,19759.699971596325,161805895.25658968,12238.18921663253,40117313.59208388,4868.966450875065,2.0842941014783417e-05,3
20464.93036352,562.5273165576757,64.17777595682766,635.8897710922847,40.211156891300256,-4.961906207319971,-0.09872137835360488,0.006583101939126572,0.03648789932312354,0.009729286312159085,0.0003208813522366425,590.4107822706922,427.72132633155223,593,2.381721830351999,3.6741566476582608,3793.3637179297993,19757.053736893315,162999989.58142596,12652.713844577258,40879102.45973903,4771.073352310743,2.174219413728121e-05,3
20525.3556495125,565.0721409672942,55.91652822971311,631.7099485375278,29.2928369520791,-8.635280091966743,-0.0980645649889735,0.006702332390686843,0.03600649019191743,0.009813220011457416,0.00032794097894403145,588.4244974930123,427.24156264576834,593,2.387764358951249,3.5320570102315036,3772.717691829298,19755.514179855596,164193895.1535913,11414.995528228874,41631122.42778163,4792.652747204692,1.979062733132746e-05,3
20585.780935505,557.3613058821804,66.1803714347433,645.1756168150006,38.36304129819183,-6.035297671145742,-0.09744162779122191,0.006798992300969209,0.0355521453003265,0.009898798123324684,0.0003345656522181856,590.2299387806373,425.9410174185876,593,2.393806887550499,3.5339117827242736,3772.9887384500394,19754.536343846674,165387674.26192513,11284.343107129635,42358271.5387997,4727.267035469584,1.9738477914329306e-05,3
20646.2062214975,542.133088051238,65.46585456637335,640.6840946571899,45.044230556685854,0.5945844423067015,-0.09682206225810124,0.006895792290312503,0.03509846090100228,0.009985176801724133,0.0003413606975457443,589.9590945228424,424.7756659529525,593,2.399849416149749,3.5074712906782732,3769.1208126935226,19754.091183650315,166581377.31316155,11831.971517708742,43044078.553240776,4598.13603340008,2.0880333186615064e-05,3
20706.63150749,546.4347855841928,71.8740451606367,636.4782871374323,38.68564367358083,13.861752810191925,-0.09620586838961524,0.00699273235871696,0.034645436993939106,0.010072356046656116,0.000348326114926713,590.6978000604536,418.95368817172823,593,2.405891944748999,3.520515326638336,3771.030090373395,19754.149706874374,167775037.37192163,11392.61843101083,43742483.514390014,4634.613218005469,2.0283182910864883e-05,3
20767.0567934825,541.1275357420078,65.10616963442054,642.3442212187337,38.69063652826771,-6.819190031104894,-0.09559304618575643,0.007089812506182347,0.03419307357914076,0.010160335858120515,0.00035546190436108814,589.9201816493908,421.8683672131219,593,2.4119344733482486,3.686618635958475,3795.163175361448,19754.682971241797,168968685.7493569,10818.459949560107,44444159.75924497,4589.6092327747065,1.943119499244088e-05,3
20827.482079475,538.4214164231664,65.71018455901383,651.5737150925863,39.6188064412201,-0.17919391005786311,-0.09498359564653229,0.0071870327327084255,0.03374137065660535,0.010249116236117448,0.00036276806584887157,588.0546669451287,417.7128285277253,593,2.4179770019474986,3.492975785727465,3766.996562355843,19755.662081926093,170162352.00625938,11051.56318035502,45115215.14091889,4566.66210243805,2.0024815262377318e-05,3
20887.9073654675,525.1680499745655,55.44879026993755,647.8170516587072,52.12389257818885,5.396551092663006,-0.09437751677193908,0.007284393038295198,0.03329032822633665,0.010338697180646679,0.0003702445993900595,590.3947852773979,416.7497182806331,593,2.4240195305467487,3.620102554758068,3785.5380849699495,19757.058188932082,171356063.9560094,10577.435630754717,45775966.34206274,4454.277284378466,1.933415204072574e-05,3
20948.33265146,509.63484545901815,64.29104987605743,653.0730021630508,42.10335749494804,-0.99920089413667,-0.09377480956197679,0.007381893422943369,0.03283994628832713,0.010429078691708327,0.00037789150498465754,587.5193696094175,419.4559252816903,593,2.4300620591459987,3.56640141020296,3777.729737188386,19758.842484520253,172549847.66736352,10843.985072506403,46429435.56150912,4322.560081045091,1.999506156774929e-05,3
21008.7579374525,518.5078965213517,76.32655882250224,647.5613779721439,39.71304433076916,0.7688127236762213,-0.0931754740166473,0.007479533886652233,0.032390224842584296,0.010520260769302509,0.000385708782632662,588.3200556379852,417.0519060224501,593,2.4361045877452487,3.5973417705408313,3782.2327674419785,19760.98620067471,173743727.4670858,10536.430190238689,47076633.29768922,4397.801057225826,1.9597721020303418e-05,3
21069.183223445,507.4663183428582,75.89077725066383,657.5966612797915,43.99831463474248,3.857050730720779,-0.09257951013594498,0.007577314429422026,0.03194116388910442,0.010612243413429106,0.00039369643233407465,588.4110306739689,414.1678906681611,593,2.4421471163444988,3.6159300455164276,3784.932609736657,19763.460606612753,174937725.94242463,11240.747583455695,47722592.15113411,4304.171581311679,2.1089906269886665e-05,3
21129.6085094375,498.68384571710953,62.00010081519042,652.7513088897855,40.43844742074481,-6.704313197745446,-0.09198691791987923,0.007675235051252512,0.03149276342788747,0.010705026624088001,0.00040185445408889555,589.5162821471738,413.74858286953696,593,2.448189644943749,3.5892971645298437,3781.0630655958144,19766.237006337935,176131863.9434375,11264.35085539707,48380538.24867661,4229.6986847849075,2.1317787621810507e-05,3
21190.03379543,502.72161159429027,66.97609987263651,663.6048794381325,43.71412702309161,0.2695462569357646,-0.09139769736844251,0.007773295752144161,0.031045023458935343,0.010798610401279432,0.0004101828478971229,591.2544586596767,413.913291906286,593,2.454232173542999,3.7289751652330003,3801.2663785959285,19769.286736233185,177326160.58516726,11354.39482548606,49060476.75340513,4263.937803218251,2.1674325829915338e-05,3
21250.4590814225,488.02230492940026,69.70673895057742,652.952476208552,49.819859842484405,5.9814866884419,-0.09081184848163673,0.007871496532096503,0.03059794398224804,0.010892994745003277,0.0004186816137587529,588.5007077706872,410.54172714541596,593,2.460274702142249,3.5862034143523194,3780.613022794699,19772.581162694994,178520633.24967137,10968.044371060556,49743848.841684625,4139.291819004174,2.1117650475863987e-05,3
21310.884367415,479.02941300088963,71.21689345734896,647.8538901899127,50.31479658452371,5.987678454991684,-0.09022937125946374,0.00796983739111001,0.030151524997821793,0.010988179655259538,0.0004273507516737967,587.4465472433413,411.65234629030715,593,2.466317230741499,3.5268153982861814,3771.951479589078,19776.091679807956,179715297.58790657,10561.449546520325,50418268.72793539,4063.034626000817,2.050991643005295e-05,3
21371.3096534075,477.96483083353553,64.57849076703178,665.0925912698966,52.12167938093324,6.997858083897256,-0.0896502657019217,0.008068318329184209,0.02970576650566037,0.011084165132048218,0.0004361902616422469,588.5709650492871,409.8305340276823,593,2.472359759340749,3.631905577595353,3787.2497285925974,19779.789707058255,180910167.5214726,10534.66754871584,51068731.641557194,4054.007268789231,2.0633569318232498e-05,3
21431.7349394,473.7163853696654,67.00469174198584,664.7731715868963,54.639981752650435,-0.25894550049278187,-0.08907453180901055,0.008166939346319572,0.029260668505763768,0.01118095117536931,0.0004452001436641035,588.4876724574649,407.33201019186475,593,2.478402287939999,3.612989068268224,3784.5057202800376,19783.64668708662,182105255.244216,10286.447153364814,51706101.09596265,4017.9816467448395,2.031988899135127e-05,3
21492.1602253925,469.71911703434387,68.27539337572497,667.8125201296489,60.63793844054858,1.1480806286303094,-0.08850216958073222,0.008265700442515391,0.02881623099812822,0.011278537785222939,0.0004543803977393665,589.7775753594374,402.90398799631123,593,2.4844448165392485,3.6912259607184605,3795.828012773856,19787.634083479024,183300571.2236971,10459.471819663602,52335162.00124059,3984.085936070676,2.0838064643865794e-05,3
21552.585511385,462.1966601856984,70.55054823073691,674.1757889372108,48.867101358828776,-3.0984321278016314,-0.08793317901708388,0.008364601617772612,0.02837245398275938,0.011376924961608866,0.00046373102386803954,585.6850950136483,410.6520542852343,593,2.4904873451384986,3.5675725009637502,3777.9003862876457,19791.72337859568,184496124.20252252,10376.511158813053,52961951.044801824,3920.297618772218,2.084875027986092e-05,3
21613.0107973775,465.1436597053626,77.23262156086922,671.6997549909237,54.07090183847866,-0.7942463761715555,-0.08736756011806834,0.00846364287209029,0.027929337459653477,0.011476112704527325,0.000473252022050119,588.3888234435908,405.7943557329089,593,2.4965298737377486,3.4512212210819553,3760.8625629827957,19795.886071436893,185691921.19954515,9930.921470089466,53591461.16000648,3945.287345429486,2.0122812364674453e-05,3
21673.43608337,449.7249910072114,63.945143124078605,672.9318344619521,57.84637070286486,-0.9047818589043835,-0.08680531288368278,0.00856282420546913,0.027486881428810513,0.011576101013978084,0.0004829433922856049,585.452762851457,406.00425802778227,593,2.5025724023369986,3.6987510614562704,3796.913376988996,19800.093675545573,186887967.51093397,9353.928984335535,54205002.37219391,3814.5413735978796,1.9114069166148093e-05,3
21733.8613693625,446.2263495116404,72.69804670817528,665.8281557269353,53.69174832160289,-0.9355668859982584,-0.08624643731392909,0.0086621456179089,0.02704508589023049,0.011676889889961378,0.0004928051345744972,587.1217966946792,403.4693004816423,593,2.5086149309362487,3.7089834919315368,3798.3882189811934,19804.317716946498,188084266.71111628,10562.704898745445,54787648.67420952,3784.8738782139458,2.176625786268952e-05,3
21794.286655355,442.9458579758496,77.19594625867282,667.6927344179319,48.19940765425155,6.344246885826058,-0.0856909334088082,0.008761607109409363,0.026603950843915286,0.011778479332477087,0.0005028372489167995,587.9027701465056,404.4618737267806,593,2.5146574595354987,3.6927719032933926,3796.051039380926,19808.529732120558,189280820.65359426,10761.764123646475,55389382.82340606,3757.0562331027463,2.236306434820777e-05,3
21854.7119413475,444.57869169527135,77.83533575525267,674.0300437902537,55.794708240731936,-4.170586183757658,-0.08513880116831729,0.008861208679970988,0.026163476289864904,0.011880869341525093,0.0005130397353125083,589.7996599001319,403.6681890344292,593,2.5206999881347487,3.5161575801935223,3770.392477186353,19812.701266014486,190477629.47163785,9320.79639761092,56033651.39306418,3770.902203572999,1.953124283802119e-05,3
21915.13722734,434.8961362509202,77.68475221388731,686.521695436948,62.800397673167204,1.6568844228761699,-0.08459004059245825,0.008960950329593308,0.025723662228077464,0.011984059917105752,0.0005234125937616234,590.0297276845258,398.81555079634325,593,2.5267425167339987,3.735849846065337,3802.2551048318915,19816.8038700858,191674691.57885644,9348.402578638948,56640398.62454351,3688.7968580228417,1.975300584867236e-05,3
21975.5625133325,435.64526397555267,69.17115869093249,681.0019711412241,64.6577209668463,1.1061030969235741,-0.08401861558349338,0.00907524540979904,0.02526084476243307,0.012088682743935519,0.0005367115538124147,586.3658636175182,397.9785679482172,593,2.5327850453332488,3.6668025969426776,3792.301004158685,19821.08797919551,192872003.66965148,9346.875150812919,57204444.468238905,3695.149250327296,1.991449570051849e-05,3
22035.987799325,431.1986664664996,79.06577888024982,677.3785478919706,56.17032595745433,1.6708562896543995,-0.08345216264483209,0.00919128890786853,0.024799783371255386,0.012193852955509203,0.0005493488076505756,588.1482023772917,397.04633866857034,593,2.538827573932499,3.585440370691837,3780.5020064939363,19825.53356187105,194069569.1452178,10721.916573827863,57769278.21999458,3657.4433546986515,2.303409699646364e-05,3
22096.4130853175,416.03090471318956,84.69066088640287,679.8615346238754,70.2626874390501,7.939919860333262,-0.08291307318250934,0.009295167659356769,0.024361122384996162,0.012299132807268428,0.0005593078091634993,590.6559133287387,394.86371606520754,593,2.544870102531749,3.616646869338493,3785.036642954851,19829.86794705891,195267398.36784548,8783.185123942356,58375609.45973725,3528.8250031554617,1.9025560391446214e-05,3
22156.83837131,418.06967475460306,80.57863899543065,680.9438382763998,52.911924652110464,-4.570738466700249,-0.08237483925152222,0.009400762745104591,0.02392089806212808,0.012405228683209424,0.0005695951743572651,587.7789157755988,397.1982242683658,593,2.550912631130999,3.5713384867122735,3778.4490460247066,19834.094402606857,196465492.85650772,8702.911822688464,58964910.13393753,3546.1131994079524,1.900760065117519e-05,3
22217.2636573025,413.3392493193596,74.91953596152494,688.6629793360102,69.8500324607863,-7.570213948238052,-0.08183746085186697,0.009508074165111523,0.023479110402643607,0.012512140583331957,0.0005802109032318876,587.5279311887946,395.63462630980393,593,2.5569551597302485,3.6574754909370735,3790.9522878909906,19838.21573514034,197663845.99079487,9322.250251338446,59493211.338383906,3506.000522832833,2.0528220053681386e-05,3
22277.688943295,404.2829792283294,83.27657385574642,686.1011149128412,60.260215915968416,1.834183773440933,-0.08130093798354639,0.009617101919378274,0.023035759406546515,0.01261986850763626,0.0005911549957873485,590.5719949075581,394.8955539517885,593,2.5629976883294985,3.768661734703729,3806.9671461413463,19842.2342976391,198862451.33382314,9283.368292484594,60037799.125076026,3429.2059008455776,2.0610776582691874e-05,3
22338.1142292875,404.4112466196202,75.15608471062095,682.9981970828535,62.811995563114806,3.2494250390280377,-0.08076527064655957,0.009727846007904137,0.022590845073836796,0.012728412456122098,0.0006024274520236699,591.9440545696445,397.7418495509178,593,2.5690402169287485,3.517261587055259,3770.5540348541663,19846.151997132467,200061302.60459405,9237.839674651308,60599924.03586496,3430.293572229984,2.0677962452532086e-05,3
22398.53951528,391.93522043832866,82.26069924582882,693.1398082371481,57.67806314333757,-1.010373435441896,-0.08023045884090556,0.009840306430689345,0.02214436740451445,0.012837772428789591,0.0006140282719408334,589.4256000494163,392.589317040191,593,2.5750827455279985,3.7138761946054246,3799.0930160137455,19849.970302513426,201260393.65081525,9933.663841156673,61159498.68003534,3324.5003808979,2.2417414935372417e-05,3
22458.9648012725,386.9280338759177,92.28081124973626,689.2021101416431,61.08763501406831,2.12931802125073,-0.07969650256658528,0.009954483187734372,0.021696326398579487,0.012947948425638619,0.0006259574555388463,587.6438099641243,391.6869664224613,593,2.5811252741272486,3.8379150334410643,3816.8752795238615,19853.690252471228,202459718.42218992,9010.524455556699,61738720.4714598,3282.040847843462,2.0500053372795672e-05,3
22519.390087265,388.3815293506692,81.39377041966699,699.059803193301,71.5563282364408,-3.5139140225485765,-0.0791634018235997,0.010070376279038274,0.021246722056028133,0.013058940446669536,0.0006382150028177088,591.7824291776855,388.9949653521201,593,2.5871678027264986,3.7758346753612972,3807.995707410315,19857.312463541864,203659270.94418198,9320.146547561058,62311074.46932214,3294.3660804637084,2.137698815159027e-05,3
